order_id,order_date,customer_id,customer_age,region,channel,category,product,unit_price,quantity,discount_pct,revenue,payment_method,order_status,rating
ORD-000943,2025-11-01,CUST-00960,18.0,North,Marketplace,Home & Kitchen,Knife Set,91.34,2,15,155.28,Gift Card,Completed,
ORD-000944,2025-05-22,CUST-00254,25.0,South,Website,Home & Kitchen,Blender,98.81,1,10,88.93,Credit Card,Returned,1.2
ORD-000945,2025-10-28,CUST-00241,45.0,Central,Website,Sports,Jump Rope,13.48,4,0,53.92,Gift Card,Completed,3.5
ORD-000946,2025-05-27,CUST-00674,24.0,South,Website,Home & Kitchen,Air Fryer,77.29,1,15,65.7,Gift Card,Completed,2.2
ORD-000947,2026-05-25,CUST-00715,42.0,North,Mobile App,Automotive,Seat Covers,61.56,1,5,58.48,Crypto,Completed,1.5
ORD-000948,2025-10-03,CUST-00915,35.0,Central,Mobile App,Electronics,Bluetooth Speaker,76.8,1,10,69.12,PayPal,Pending,3.9
ORD-000949,2024-11-19,CUST-00516,59.0,South,Website,Electronics,Smartwatch,268.22,1,20,214.58,Gift Card,Completed,
ORD-000950,2025-11-12,CUST-00471,59.0,South,Website,Home & Kitchen,Knife Set,94.22,1,10,84.8,PayPal,Cancelled,
ORD-000951,2024-10-20,CUST-00185,38.0,Central,Marketplace,Automotive,Tire Inflator,107.12,1,10,96.41,Gift Card,Completed,1.5
ORD-000952,2025-01-04,CUST-00047,61.0,North,Marketplace,Beauty,Hair Dryer,49.92,2,5,94.85,Debit Card,Completed,3.0
ORD-000953,2025-12-25,CUST-00828,22.0,South,Website,Automotive,Seat Covers,119.03,1,25,89.27,Debit Card,Completed,4.9
ORD-000954,2025-05-31,CUST-00768,38.0,North,Mobile App,Electronics,Bluetooth Speaker,57.43,3,0,172.29,PayPal,Completed,4.7
ORD-000955,2026-05-31,CUST-00588,65.0,Central,Website,Clothing,Polo Shirt,28.79,1,25,21.59,PayPal,Completed,1.9
ORD-000956,2025-05-25,CUST-00197,41.0,North,Mobile App,Home & Kitchen,Bed Sheets,70.11,3,15,178.78,Credit Card,Completed,4.6
ORD-000957,2025-09-02,CUST-00190,57.0,Central,Mobile App,Toys,Doll Set,41.5,2,0,83.0,Debit Card,Completed,2.4
ORD-000958,2025-06-10,CUST-00895,32.0,North,Mobile App,Home & Kitchen,Air Fryer,121.44,2,10,218.59,Debit Card,Returned,1.5
ORD-000959,2025-11-01,CUST-00842,28.0,East,In-Store,Electronics,Bluetooth Speaker,126.31,2,0,252.62,PayPal,Completed,4.5
ORD-000960,2024-10-16,CUST-00531,55.0,Central,Mobile App,Sports,Yoga Mat,42.95,2,0,85.9,Crypto,Completed,4.6
ORD-000961,2025-12-09,CUST-00432,66.0,East,Website,Automotive,Seat Covers,107.94,2,0,215.88,Credit Card,Completed,3.9
ORD-000962,2026-01-29,CUST-00578,44.0,Central,Marketplace,Electronics,Smartwatch,172.95,3,15,441.02,Credit Card,Completed,
ORD-000963,2025-07-12,CUST-00741,37.0,North,Website,Clothing,Winter Coat,169.46,1,0,169.46,Crypto,Completed,2.7
ORD-000964,2025-09-29,CUST-00801,21.0,South,Mobile App,Books,Python Programming,45.21,2,0,90.42,Crypto,Completed,3.2
ORD-000965,2025-03-15,CUST-00438,40.0,Central,Website,Toys,Puzzle 1000pc,25.18,1,5,23.92,Crypto,Completed,4.6
ORD-000966,2026-08-26,CUST-00238,52.0,North,Mobile App,Books,Business Mindset,24.22,3,0,72.66,Debit Card,Completed,4.2
ORD-000967,2025-09-03,CUST-00059,40.0,North,Website,Electronics,Wireless Earbuds,129.51,1,0,-129.51,Crypto,Completed,
ORD-000968,2025-05-06,CUST-00674,65.0,North,Mobile App,Books,Business Mindset,14.07,4,5,53.47,Credit Card,Completed,3.0
ORD-000969,2025-01-27,CUST-00376,50.0,Central,Website,Beauty,Moisturizer,24.47,1,5,23.25,Debit Card,Completed,3.8
ORD-000970,2026-05-14,CUST-00974,51.0,Central,Mobile App,Clothing,Running Shoes,60.96,1,5,57.91,Credit Card,Completed,
ORD-000971,2025-10-28,CUST-00382,25.0,South,Website,Books,Business Mindset,36.05,1,0,36.05,Debit Card,Completed,2.8
ORD-000972,2025-10-05,CUST-00603,19.0,West,Website,Electronics,USB-C Hub,68.0,1,0,68.0,Credit Card,Completed,2.5
ORD-000973,2025-02-11,CUST-00389,40.0,South,Mobile App,Toys,Puzzle 1000pc,15.88,2,0,31.76,Gift Card,Completed,3.2
ORD-000974,2026-06-02,CUST-00849,64.0,East,Marketplace,Electronics,Bluetooth Speaker,121.76,1,5,115.67,Gift Card,Completed,
ORD-000975,2025-08-11,CUST-00771,52.0,North,Marketplace,Toys,Puzzle 1000pc,33.91,1,20,27.13,Gift Card,Completed,3.7
ORD-000976,2025-08-13,CUST-00532,18.0,East,Website,Automotive,Tire Inflator,70.08,1,10,63.07,Crypto,Completed,2.0
ORD-000977,2025-12-05,CUST-00556,34.0,East,Website,Sports,Water Bottle,16.5,1,0,16.5,Crypto,Completed,2.1
ORD-000978,2025-05-10,CUST-00857,40.0,East,Marketplace,Electronics,Wireless Earbuds,71.72,1,10,64.55,Crypto,Completed,2.9
ORD-000979,2026-06-29,CUST-00962,34.0,North,Website,Automotive,Car Vacuum,30.89,1,0,30.89,Gift Card,Completed,2.8
ORD-000980,2026-03-22,CUST-00646,29.0,South,Website,Sports,Water Bottle,25.17,2,0,50.34,Gift Card,Completed,3.6
ORD-000981,2026-03-21,CUST-00234,40.0,North,In-Store,Automotive,Car Vacuum,28.69,2,10,51.64,PayPal,Pending,
ORD-000982,2025-01-07,CUST-00520,70.0,West,Website,Electronics,Bluetooth Speaker,43.39,2,0,86.78,Credit Card,Completed,2.5
ORD-000983,2025-04-18,CUST-00147,48.0,North,Website,Toys,LEGO Set,62.17,1,20,49.74,PayPal,Completed,3.6
ORD-000984,2026-07-21,CUST-00298,63.0,South,In-Store,Sports,Gym Bag,22.64,1,5,21.51,Credit Card,Completed,2.3
ORD-000985,2025-03-31,CUST-00673,54.0,South,Website,Beauty,Moisturizer,25.64,1,10,23.08,Credit Card,Pending,5.0
ORD-000986,2026-08-04,CUST-00541,54.0,North,Mobile App,Toys,Doll Set,52.45,1,15,44.58,Gift Card,Completed,1.8
ORD-000987,2025-07-25,CUST-00371,44.0,South,Mobile App,Sports,Resistance Bands,20.85,4,15,70.89,Credit Card,Completed,4.8
ORD-000988,2025-12-25,CUST-00937,70.0,East,Mobile App,Beauty,Face Serum,65.79,2,10,118.42,Gift Card,Completed,1.9
ORD-000989,2025-07-11,CUST-00691,,,Mobile App,Home & Kitchen,Blender,58.61,1,20,46.89,Gift Card,Completed,
ORD-000990,2026-01-17,CUST-00507,34.0,South,Marketplace,Toys,Puzzle 1000pc,18.3,1,0,18.3,Crypto,Completed,
ORD-000991,2026-05-21,CUST-00442,45.0,North,Mobile App,Automotive,Car Phone Mount,12.41,1,0,12.41,Credit Card,Completed,4.7
ORD-000992,2026-01-10,CUST-00730,20.0,East,Website,Beauty,Moisturizer,23.17,1,10,20.85,PayPal,Completed,5.0
ORD-000993,2026-05-29,CUST-00646,29.0,West,Marketplace,Clothing,Yoga Pants,65.25,1,20,52.2,Crypto,Completed,1.5
ORD-000994,2024-10-01,CUST-00379,67.0,West,Website,Clothing,Denim Jacket,133.24,1,10,119.92,Crypto,Completed,2.1
ORD-000995,2025-08-28,CUST-00578,42.0,Central,Marketplace,Clothing,Denim Jacket,70.27,1,5,66.76,Gift Card,Completed,2.1
ORD-000996,2025-04-22,CUST-00968,36.0,South,Mobile App,Beauty,Moisturizer,49.22,1,0,49.22,PayPal,Completed,1.4
ORD-000997,2026-01-27,CUST-00230,60.0,South,Website,Home & Kitchen,Air Fryer,70.21,4,5,266.8,PayPal,Pending,4.7
ORD-000998,2024-10-14,CUST-00521,18.0,South,Website,Sports,Resistance Bands,14.17,2,10,25.51,Credit Card,Pending,4.2
ORD-000999,2025-12-09,CUST-00971,25.0,Central,Mobile App,Automotive,Car Phone Mount,33.74,1,0,33.74,Crypto,Completed,2.2
ORD-001000,2025-12-11,CUST-00089,32.0,South,In-Store,Clothing,Polo Shirt,88.0,2,5,167.2,Credit Card,Pending,4.0
ORD-001001,2026-09-14,CUST-00465,45.0,Central,Mobile App,Clothing,Yoga Pants,31.19,3,5,88.89,Credit Card,Completed,4.7
ORD-001002,2026-01-28,CUST-00677,32.0,North,In-Store,Clothing,Winter Coat,93.79,2,15,159.44,Credit Card,Completed,4.5
ORD-001003,2024-11-05,CUST-00192,51.0,West,Website,Books,Business Mindset,32.71,1,5,31.07,Debit Card,Completed,
ORD-001004,2025-05-07,CUST-00626,55.0,South,Marketplace,Books,Python Programming,27.18,1,5,25.82,Credit Card,Completed,2.5
ORD-001005,2025-09-20,CUST-00185,56.0,East,Marketplace,Books,Business Mindset,24.28,2,10,43.7,PayPal,Completed,3.5
ORD-001006,2025-01-31,CUST-00116,47.0,East,Mobile App,Beauty,Hair Dryer,42.75,2,0,85.5,Crypto,Completed,1.5
ORD-001007,2024-12-23,CUST-00132,35.0,West,Marketplace,Beauty,Face Serum,65.37,2,5,124.2,Crypto,Completed,1.1
ORD-001008,2025-06-09,CUST-00268,49.0,East,Mobile App,Books,Cook Book,15.88,2,15,27.0,Crypto,Completed,1.2
ORD-001009,2026-01-14,CUST-00459,57.0,West,Website,Books,Business Mindset,20.87,3,0,62.61,Debit Card,Completed,1.4
ORD-001010,2025-04-25,CUST-00740,67.0,North,Marketplace,Beauty,Moisturizer,35.89,1,0,35.89,Credit Card,Returned,2.4
ORD-001011,2024-10-10,CUST-00204,41.0,South,Marketplace,Clothing,Running Shoes,89.64,3,5,255.47,Crypto,Returned,
ORD-001012,2025-06-22,CUST-00963,68.0,North,Website,Beauty,Lip Gloss Set,15.39,1,15,13.08,Credit Card,Completed,3.0
ORD-001013,2026-07-06,CUST-00236,70.0,South,Website,Automotive,Car Phone Mount,15.44,5,5,73.34,Credit Card,Returned,2.6
ORD-001014,2026-05-30,CUST-00721,68.0,West,Website,Sports,Yoga Mat,16.6,1,10,14.94,Gift Card,Completed,3.9
ORD-001015,2026-05-29,CUST-00804,59.0,East,Mobile App,Toys,Remote Car,62.9,4,20,201.28,Credit Card,Completed,1.4
ORD-001016,2025-09-25,CUST-00991,42.0,West,Mobile App,Automotive,Tire Inflator,47.87,1,0,47.87,Crypto,Completed,3.0
ORD-001017,2025-05-03,CUST-00782,32.0,Central,Marketplace,Electronics,USB-C Hub,50.74,1,25,38.05,Crypto,Completed,2.6
ORD-001018,2026-05-03,CUST-00319,49.0,East,Website,Automotive,Seat Covers,50.39,1,0,50.39,Credit Card,Completed,4.5
ORD-001019,2026-06-12,CUST-00485,49.0,Central,Marketplace,Books,Python Programming,19.95,1,10,17.95,Gift Card,Completed,
ORD-001020,2026-02-04,CUST-00155,31.0,North,Website,Sports,Jump Rope,6.29,2,5,11.95,Gift Card,Completed,2.1
ORD-001021,2026-09-21,CUST-00242,23.0,East,Mobile App,Automotive,Car Vacuum,42.74,2,25,64.11,Crypto,Completed,5.0
ORD-001022,2025-01-26,CUST-00776,20.0,North,Website,Clothing,Polo Shirt,32.53,1,5,30.9,Credit Card,Completed,4.9
ORD-001023,2026-03-19,CUST-00499,25.0,South,Marketplace,Toys,Puzzle 1000pc,13.42,1,15,11.41,Gift Card,Completed,
ORD-001024,2026-05-03,CUST-00278,61.0,Central,Website,Toys,Board Game,39.42,5,20,157.68,PayPal,Completed,2.2
ORD-001025,2024-10-12,CUST-00620,26.0,East,Mobile App,Books,Fiction Novel,26.6,4,5,101.08,Debit Card,Cancelled,3.9
ORD-001026,2025-02-22,CUST-00326,30.0,West,Website,Home & Kitchen,Blender,62.26,2,5,118.29,Crypto,Completed,2.2
ORD-001027,2026-09-10,CUST-00063,40.0,Central,Mobile App,Books,Python Programming,32.13,1,5,30.52,Debit Card,Completed,4.5
ORD-001028,2025-11-11,CUST-00889,53.0,West,Mobile App,Electronics,Smartwatch,235.79,1,15,200.42,PayPal,Completed,4.7
ORD-001029,2024-09-29,CUST-00222,67.0,East,Website,Books,Python Programming,33.96,2,0,67.92,Gift Card,Completed,3.3
ORD-001030,2026-03-23,CUST-00620,68.0,East,In-Store,Toys,Board Game,30.42,1,20,24.34,Gift Card,Completed,1.7
ORD-001031,2025-11-07,CUST-00151,50.0,South,Website,Books,Data Science Guide,27.79,1,15,23.62,Credit Card,Completed,1.2
ORD-001032,2026-02-22,CUST-00513,37.0,North,Website,Automotive,Tire Inflator,49.75,1,5,47.26,Crypto,Completed,2.9
ORD-001033,2025-02-22,CUST-00220,49.0,South,In-Store,Beauty,Hair Dryer,20.06,2,10,36.11,PayPal,Completed,3.2
ORD-001034,2025-01-24,CUST-00357,45.0,South,Website,Sports,Yoga Mat,28.07,2,5,53.33,PayPal,Returned,2.4
ORD-001035,2026-08-03,CUST-00962,41.0,South,Website,Books,Fiction Novel,17.52,1,25,13.14,Debit Card,Cancelled,1.8
ORD-001036,2024-12-21,CUST-00933,35.0,East,In-Store,Books,Python Programming,56.83,4,5,215.95,Gift Card,Cancelled,1.1
ORD-001037,2026-01-26,CUST-00260,56.0,East,Mobile App,Automotive,Tire Inflator,23.15,1,10,20.84,Gift Card,Returned,4.7
ORD-001038,2026-06-12,CUST-00664,63.0,Central,Marketplace,Automotive,Tire Inflator,42.16,1,15,35.84,Credit Card,Completed,3.9
ORD-001039,2026-04-26,CUST-00123,30.0,North,Mobile App,Home & Kitchen,Coffee Maker,33.95,1,15,28.86,Credit Card,Completed,
ORD-001040,2026-08-04,CUST-00325,60.0,South,In-Store,Electronics,Laptop Stand,71.05,3,15,181.18,Gift Card,Completed,1.1
ORD-001041,2025-11-09,CUST-00067,20.0,South,Marketplace,Toys,Puzzle 1000pc,46.09,4,10,165.92,Gift Card,Completed,1.7
ORD-001042,2025-06-15,CUST-00178,62.0,North,Website,Sports,Gym Bag,29.93,1,10,26.94,Gift Card,Completed,3.3
ORD-001043,2025-04-15,CUST-00941,67.0,North,Website,Clothing,Winter Coat,202.42,3,0,607.26,Credit Card,Completed,4.9
ORD-001044,2026-01-19,CUST-00084,42.0,South,Website,Home & Kitchen,Air Fryer,63.32,1,5,60.15,Debit Card,Completed,2.2
ORD-001045,2026-06-27,CUST-00424,62.0,South,Marketplace,Sports,Resistance Bands,18.37,1,10,16.53,PayPal,Cancelled,
ORD-001046,2026-02-23,CUST-00373,20.0,East,Marketplace,Automotive,Seat Covers,20.15,2,5,38.28,Gift Card,Completed,4.3
ORD-001047,2025-10-08,CUST-00720,65.0,West,Website,Toys,Remote Car,57.5,2,0,115.0,PayPal,Completed,3.0
ORD-001048,2026-08-06,CUST-00224,47.0,West,Website,Sports,Yoga Mat,38.1,1,0,38.1,Credit Card,Completed,2.9
ORD-001049,2026-06-08,CUST-00923,44.0,North,Website,Beauty,Perfume,80.74,3,10,218.0,Credit Card,Completed,1.0
ORD-001050,2026-07-19,CUST-00192,57.0,East,Website,Automotive,Seat Covers,49.23,3,20,118.15,Crypto,Completed,2.8
ORD-001051,2025-10-06,CUST-00409,43.0,West,Marketplace,Automotive,Car Vacuum,53.68,1,5,51.0,PayPal,Completed,
ORD-001052,2026-02-04,CUST-00782,19.0,Central,Website,Sports,Yoga Mat,38.14,2,20,61.02,Crypto,Completed,2.6
ORD-001053,2026-02-14,CUST-00612,39.0,Central,Website,Home & Kitchen,Blender,31.94,2,5,60.69,Gift Card,Completed,
ORD-001054,2026-07-13,CUST-00821,29.0,East,Mobile App,Electronics,Wireless Earbuds,83.92,1,15,71.33,Debit Card,Completed,1.8
ORD-001055,2024-11-25,CUST-00209,18.0,West,Website,Sports,Water Bottle,13.22,1,0,13.22,Debit Card,Completed,4.1
ORD-001056,2026-05-15,CUST-00704,66.0,West,Mobile App,Automotive,Dash Cam,70.13,1,5,66.62,Crypto,Completed,3.8
ORD-001057,2025-03-01,CUST-00137,43.0,West,Marketplace,Clothing,Polo Shirt,16.63,1,15,14.14,PayPal,Returned,2.7
ORD-001058,2025-07-03,CUST-00601,50.0,North,Website,Clothing,Yoga Pants,51.89,3,15,132.32,Gift Card,Completed,2.4
ORD-001059,2026-04-14,CUST-00080,42.0,South,Website,Electronics,Bluetooth Speaker,88.32,2,5,167.81,Debit Card,Completed,1.4
ORD-001060,2026-04-17,CUST-00692,24.0,West,Website,Home & Kitchen,Bed Sheets,29.58,1,5,28.1,Crypto,Completed,3.1
ORD-001061,2025-05-12,CUST-00672,50.0,West,Marketplace,Automotive,Car Phone Mount,18.35,2,15,31.2,Credit Card,Completed,
ORD-001062,2025-07-12,CUST-00687,56.0,West,Mobile App,Toys,Puzzle 1000pc,12.94,1,10,11.65,Credit Card,Completed,3.5
ORD-001063,2024-10-09,CUST-00344,42.0,Central,In-Store,Automotive,Car Vacuum,42.51,3,5,121.15,Credit Card,Returned,3.1
ORD-001064,2026-04-05,CUST-00725,21.0,Central,Website,Clothing,Denim Jacket,38.75,1,20,31.0,Gift Card,Returned,2.8
ORD-001065,2025-04-17,CUST-00472,36.0,East,Website,Automotive,Seat Covers,23.45,1,20,18.76,Gift Card,Completed,2.3
ORD-001066,2026-07-20,CUST-00428,20.0,North,Mobile App,Electronics,Bluetooth Speaker,69.02,1,0,69.02,PayPal,Completed,2.4
ORD-001067,2026-04-24,CUST-00130,57.0,South,Mobile App,Toys,Remote Car,25.94,1,10,23.35,Crypto,Cancelled,2.8
ORD-001068,2025-05-27,CUST-00335,42.0,East,Website,Books,Fiction Novel,15.91,3,0,47.73,Gift Card,Pending,4.5
ORD-001069,2025-02-21,CUST-00433,45.0,West,Website,Clothing,Yoga Pants,46.39,1,15,39.43,PayPal,Completed,1.3
ORD-001070,2026-06-03,CUST-00631,54.0,Central,Mobile App,Clothing,Denim Jacket,93.53,2,25,140.3,Debit Card,Completed,
ORD-001071,2026-09-16,CUST-00765,35.0,South,Website,Automotive,Dash Cam,117.5,1,5,111.62,Credit Card,Completed,3.7
ORD-001072,2026-02-17,CUST-00673,32.0,South,Website,Electronics,USB-C Hub,19.73,2,15,33.54,Crypto,Completed,2.3
ORD-001073,2025-06-05,CUST-00627,39.0,East,Marketplace,Books,Python Programming,39.82,1,0,39.82,Gift Card,Returned,3.5
ORD-001074,2024-10-04,CUST-00349,52.0,East,Website,Toys,Puzzle 1000pc,41.84,1,0,41.84,Crypto,Completed,3.0
ORD-001075,2026-04-30,CUST-00873,51.0,Central,In-Store,Home & Kitchen,Bed Sheets,35.38,2,0,70.76,Crypto,Completed,1.8
ORD-001076,2025-05-02,CUST-00691,44.0,West,Website,Beauty,Perfume,50.64,1,5,48.11,Gift Card,Completed,3.3
ORD-001077,2026-01-21,CUST-00241,43.0,West,In-Store,Electronics,Laptop Stand,38.92,1,5,36.97,Debit Card,Completed,1.5
ORD-001078,2026-04-23,CUST-00183,56.0,South,Marketplace,Books,Data Science Guide,46.5,1,10,41.85,Crypto,Completed,1.9
ORD-001079,2025-06-15,CUST-00681,47.0,East,Mobile App,Sports,Water Bottle,28.8,4,10,103.68,Gift Card,Completed,3.0
ORD-001080,2025-05-01,CUST-00410,24.0,East,Website,Sports,Jump Rope,6.62,2,20,10.59,PayPal,Completed,3.7
ORD-001081,2026-05-28,CUST-00421,23.0,South,Mobile App,Toys,Doll Set,43.83,1,25,32.87,Gift Card,Completed,3.0
ORD-001082,2026-05-25,CUST-00583,42.0,West,Mobile App,Toys,LEGO Set,44.44,1,0,44.44,PayPal,Completed,4.2
ORD-001083,2025-03-13,CUST-00246,31.0,South,Mobile App,Books,Data Science Guide,27.95,1,15,23.76,Debit Card,Completed,4.6
ORD-001084,2026-08-03,CUST-00248,28.0,South,In-Store,Automotive,Tire Inflator,47.15,5,10,212.18,Gift Card,Completed,4.4
ORD-001085,2026-06-27,CUST-00767,22.0,North,Mobile App,Books,Cook Book,36.38,2,0,72.76,Crypto,Cancelled,4.4
ORD-001086,2025-12-15,CUST-00733,21.0,Central,Mobile App,Toys,Board Game,80.53,2,10,144.95,Gift Card,Completed,4.3
ORD-001087,2025-01-08,CUST-00041,24.0,East,Website,Sports,Jump Rope,12.2,3,15,31.11,Gift Card,Completed,4.1
ORD-001088,2026-02-25,CUST-00811,68.0,North,Marketplace,Home & Kitchen,Knife Set,52.41,1,10,47.17,PayPal,Completed,4.7
ORD-001089,2024-09-28,CUST-00711,62.0,North,Mobile App,Automotive,Dash Cam,65.64,1,5,62.36,Crypto,Completed,2.4
ORD-001090,2026-08-02,CUST-00582,41.0,East,Mobile App,Automotive,Seat Covers,76.18,1,10,68.56,Debit Card,Completed,1.9
ORD-001091,2026-08-10,CUST-00582,26.0,East,Mobile App,Beauty,Perfume,57.6,1,15,48.96,Crypto,Completed,4.2
ORD-001092,2026-08-18,CUST-00653,18.0,South,Website,Home & Kitchen,Blender,59.85,1,5,56.86,Debit Card,Completed,
ORD-001093,2025-12-10,CUST-00530,50.0,West,Mobile App,Sports,Water Bottle,43.95,2,15,74.72,Debit Card,Pending,3.3
ORD-001094,2024-11-23,CUST-00497,22.0,South,Marketplace,Beauty,Hair Dryer,69.0,1,20,55.2,Crypto,Completed,1.1
ORD-001095,2025-07-08,CUST-00285,,,Marketplace,Beauty,Moisturizer,30.36,2,0,60.72,Credit Card,Completed,
ORD-001096,2025-05-04,CUST-00373,52.0,North,Website,Electronics,Bluetooth Speaker,124.46,1,15,105.79,Credit Card,Pending,2.1
ORD-001097,2026-04-25,CUST-00251,62.0,East,Marketplace,Clothing,Running Shoes,64.37,1,10,57.93,Debit Card,Completed,2.0
ORD-001098,2026-03-24,CUST-00566,26.0,East,Website,Automotive,Dash Cam,35.54,1,10,31.99,Debit Card,Completed,4.6
ORD-001099,2024-11-01,CUST-00780,58.0,Central,Mobile App,Sports,Yoga Mat,31.65,2,0,63.3,Credit Card,Completed,
ORD-001100,2025-06-29,CUST-00488,55.0,South,Website,Clothing,Denim Jacket,85.66,2,5,162.75,Gift Card,Completed,3.3
ORD-001101,2025-02-17,CUST-00659,44.0,South,Mobile App,Toys,LEGO Set,51.35,3,5,146.35,Gift Card,Completed,2.0
ORD-001102,2025-01-30,CUST-00495,61.0,Central,Website,Sports,Jump Rope,10.13,1,5,9.62,PayPal,Completed,2.4
ORD-001103,2026-06-06,CUST-00187,45.0,West,Website,Sports,Jump Rope,6.67,5,15,28.35,Gift Card,Completed,1.3
ORD-001104,2025-12-15,CUST-00654,50.0,Central,Marketplace,Sports,Yoga Mat,90.62,1,5,86.09,Debit Card,Completed,1.9
ORD-001105,2025-06-02,CUST-00702,67.0,East,In-Store,Sports,Water Bottle,28.69,3,5,81.77,Debit Card,Completed,1.6
ORD-001106,2026-01-08,CUST-00161,35.0,East,In-Store,Toys,Remote Car,49.8,1,10,44.82,Crypto,Completed,4.1
ORD-001107,2025-06-21,CUST-00311,37.0,East,Website,Books,Business Mindset,25.22,2,20,40.35,PayPal,Completed,2.3
ORD-001108,2026-06-26,CUST-00781,67.0,West,Website,Toys,Doll Set,36.5,1,5,34.67,Crypto,Completed,4.9
ORD-001109,2025-05-14,CUST-00678,53.0,East,Website,Sports,Yoga Mat,46.65,1,0,46.65,PayPal,Completed,2.5
ORD-001110,2026-01-21,CUST-00281,48.0,North,Website,Books,Data Science Guide,28.59,5,5,135.8,Debit Card,Completed,3.9
ORD-001111,2026-01-31,CUST-00499,21.0,South,Website,Electronics,USB-C Hub,38.07,1,20,30.46,Gift Card,Completed,
ORD-001112,2025-03-11,CUST-00292,27.0,North,Mobile App,Beauty,Perfume,62.73,1,5,59.59,Credit Card,Completed,2.7
ORD-001113,2026-02-14,CUST-00091,70.0,West,Website,Home & Kitchen,Blender,39.26,2,0,78.52,Gift Card,Completed,3.2
ORD-001114,2025-12-28,CUST-00892,29.0,East,In-Store,Sports,Yoga Mat,34.11,2,15,57.99,PayPal,Cancelled,
ORD-001115,2025-02-09,CUST-00204,69.0,East,Website,Beauty,Lip Gloss Set,10.2,1,5,9.69,Credit Card,Completed,2.7
ORD-001116,2024-10-13,CUST-00525,38.0,East,Website,Automotive,Car Phone Mount,38.45,2,0,76.9,Crypto,Pending,4.5
ORD-001117,2025-08-16,CUST-00753,23.0,North,Mobile App,Automotive,Seat Covers,62.36,6,10,336.74,Gift Card,Returned,4.2
ORD-001118,2024-12-02,CUST-00075,59.0,West,Marketplace,Automotive,Car Vacuum,84.01,1,0,84.01,Crypto,Completed,4.0
ORD-001119,2026-04-22,CUST-00465,57.0,Central,Marketplace,Beauty,Face Serum,26.27,1,10,23.64,Crypto,Cancelled,2.2
ORD-001120,2026-04-13,CUST-00155,60.0,East,Marketplace,Toys,LEGO Set,21.79,3,5,62.1,Gift Card,Completed,2.8
ORD-001121,2025-03-16,CUST-00733,56.0,Central,Website,Books,Fiction Novel,18.98,3,20,45.55,Debit Card,Completed,1.1
ORD-001122,2025-07-18,CUST-00336,32.0,East,In-Store,Electronics,Smartwatch,274.07,3,25,616.66,Debit Card,Completed,5.0
ORD-001123,2025-03-05,CUST-00968,31.0,West,Website,Books,Business Mindset,10.21,2,20,16.34,Crypto,Completed,4.4
ORD-001124,2024-12-14,CUST-00211,64.0,West,Mobile App,Toys,LEGO Set,93.62,1,5,88.94,Credit Card,Completed,4.7
ORD-001125,2024-12-21,CUST-00501,50.0,Central,Website,Clothing,Denim Jacket,174.9,4,0,699.6,PayPal,Completed,1.4
ORD-001126,2026-05-20,CUST-00468,37.0,North,Website,Beauty,Lip Gloss Set,14.74,1,0,14.74,Crypto,Completed,2.4
ORD-001127,2026-06-15,CUST-00235,35.0,North,Mobile App,Clothing,Polo Shirt,57.57,1,10,51.81,Crypto,Cancelled,
ORD-001128,2024-10-14,CUST-00579,56.0,North,Website,Beauty,Face Serum,31.29,1,0,31.29,Debit Card,Completed,1.2
ORD-001129,2024-10-05,CUST-00162,29.0,West,Website,Books,Business Mindset,24.65,1,5,23.42,Gift Card,Pending,4.2
ORD-001130,2026-01-21,CUST-00209,68.0,East,Mobile App,Beauty,Face Serum,47.04,2,0,94.08,PayPal,Cancelled,2.3
ORD-001131,2025-04-24,CUST-00753,28.0,South,In-Store,Electronics,Laptop Stand,22.58,1,5,-21.45,Credit Card,Completed,3.9
ORD-001132,2025-06-15,CUST-00095,52.0,West,In-Store,Home & Kitchen,Air Fryer,62.09,2,20,99.34,Credit Card,Pending,2.7
ORD-001133,2026-08-10,CUST-00001,,,Mobile App,Automotive,Dash Cam,134.26,4,15,456.48,PayPal,Completed,
ORD-001134,2026-06-02,CUST-00585,23.0,South,Website,Clothing,Polo Shirt,37.18,2,15,63.21,Gift Card,Completed,1.9
ORD-001135,2026-05-01,CUST-00256,51.0,South,Website,Clothing,Polo Shirt,24.93,1,10,22.44,PayPal,Completed,3.7
ORD-001136,2025-12-05,CUST-00149,68.0,Central,Marketplace,Sports,Resistance Bands,31.74,2,5,60.31,Credit Card,Completed,3.5
ORD-001137,2025-09-08,CUST-00856,30.0,South,Website,Books,Data Science Guide,17.6,3,10,47.52,PayPal,Completed,4.4
